,Correlation,Causal,Wrangler_23,Wrangler_16,GB_23,GB_16
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,16.666666666666664
6,0.0,0.0,0.0,0.0,0.0,33.33333333333333
7,0.0,0.0,0.0,0.0,0.0,50.0
8,0.0,0.0,0.0,0.0,0.0,50.0
9,0.0,0.0,0.0,0.0,0.0,50.0
10,0.0,0.0,0.0,0.0,0.0,50.0
11,0.0,0.0,0.0,0.0,0.0,50.0
12,0.0,0.0,0.0,0.0,0.0,50.0
13,0.0,0.0,0.0,0.0,0.0,50.0
14,0.0,0.0,0.0,0.0,0.0,50.0
15,0.0,0.0,0.0,0.0,0.0,50.0
16,0.0,0.0,0.0,0.0,0.0,50.0
17,0.0,0.0,0.0,0.0,0.0,58.333333333333336
18,0.0,0.0,0.0,0.0,0.0,58.333333333333336
19,0.0,0.0,0.0,0.0,0.0,58.333333333333336
20,0.0,0.0,0.0,0.0,0.0,58.333333333333336
21,0.0,0.0,0.0,0.0,0.0,58.333333333333336
22,0.0,0.0,0.0,0.0,0.0,58.333333333333336
23,0.0,0.0,0.0,0.0,0.0,66.66666666666666
24,0.0,0.0,0.0,0.0,0.0,66.66666666666666
25,0.0,0.0,0.0,0.0,0.0,66.66666666666666
26,0.0,0.0,0.0,0.0,0.0,66.66666666666666
27,0.0,0.0,0.0,0.0,0.0,66.66666666666666
28,0.0,0.0,0.0,0.0,0.0,66.66666666666666
29,0.0,0.0,0.0,0.0,0.0,66.66666666666666
30,0.0,0.0,0.0,0.0,0.0,66.66666666666666
31,0.0,0.0,0.0,0.0,0.0,66.66666666666666
32,0.0,0.0,0.0,0.0,0.0,66.66666666666666
33,0.0,0.0,0.0,0.0,0.0,66.66666666666666
34,0.0,0.0,0.0,0.0,0.0,66.66666666666666
35,0.0,0.0,0.0,0.0,0.0,66.66666666666666
36,0.0,0.0,0.0,0.0,0.0,66.66666666666666
37,0.0,0.0,0.0,0.0,0.0,66.66666666666666
38,0.0,0.0,0.0,0.0,0.0,66.66666666666666
39,0.0,0.0,0.0,0.0,0.0,66.66666666666666
40,0.0,0.0,0.0,0.0,0.0,66.66666666666666
41,0.0,0.0,0.0,0.0,0.0,66.66666666666666
42,0.0,0.0,0.0,0.0,0.0,66.66666666666666
43,0.0,0.0,0.0,0.0,0.0,66.66666666666666
44,0.0,0.0,0.0,0.0,0.0,66.66666666666666
45,0.0,0.0,0.0,0.0,0.0,66.66666666666666
46,0.0,0.0,0.0,0.0,0.0,66.66666666666666
47,0.0,0.0,0.0,0.0,0.0,66.66666666666666
48,0.0,0.0,0.0,0.0,0.0,66.66666666666666
49,0.0,0.0,0.0,0.0,0.0,66.66666666666666
50,0.0,0.0,0.0,0.0,0.0,66.66666666666666
51,0.0,0.0,0.0,0.0,0.0,66.66666666666666
52,0.0,0.0,0.0,0.0,0.0,66.66666666666666
53,0.0,0.0,0.0,0.0,0.0,66.66666666666666
54,0.0,0.0,0.0,0.0,0.0,66.66666666666666
55,0.0,0.0,0.0,0.0,0.0,66.66666666666666
56,0.0,0.0,0.0,0.0,0.0,66.66666666666666
57,0.0,0.0,0.0,0.0,0.0,66.66666666666666
58,0.0,0.0,0.0,0.0,0.0,66.66666666666666
59,0.0,0.0,0.0,0.0,0.0,66.66666666666666
60,0.0,0.0,0.0,0.0,0.0,66.66666666666666
61,0.0,0.0,0.0,0.0,0.0,66.66666666666666
62,0.0,0.0,0.0,0.0,0.0,66.66666666666666
63,0.0,0.0,0.0,0.0,0.0,66.66666666666666
64,0.0,0.0,0.0,0.0,0.0,66.66666666666666
65,0.0,0.0,0.0,0.0,0.0,66.66666666666666
66,0.0,0.0,0.0,0.0,0.0,66.66666666666666
67,0.0,0.0,0.0,0.0,0.0,66.66666666666666
68,0.0,0.0,0.0,0.0,0.0,66.66666666666666
69,0.0,0.0,0.0,0.0,0.0,66.66666666666666
70,0.0,0.0,0.0,0.0,0.0,66.66666666666666
71,0.0,0.0,0.0,0.0,0.0,66.66666666666666
72,0.0,0.0,0.0,0.0,0.0,66.66666666666666
73,0.0,0.0,0.0,0.0,0.0,66.66666666666666
74,0.0,0.0,0.0,0.0,0.0,66.66666666666666
75,0.0,0.0,0.0,0.0,0.0,66.66666666666666
76,0.0,0.0,0.0,0.0,0.0,66.66666666666666
77,0.0,0.0,0.0,0.0,0.0,66.66666666666666
78,0.0,0.0,0.0,0.0,0.0,66.66666666666666
79,0.0,0.0,0.0,0.0,0.0,66.66666666666666
80,0.0,0.0,0.0,0.0,0.0,66.66666666666666
81,0.0,0.0,0.0,0.0,0.0,66.66666666666666
82,0.0,0.0,0.0,0.0,0.0,66.66666666666666
83,0.0,0.0,0.0,0.0,0.0,66.66666666666666
